num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
4,8.000000,7.646589,0.001858,0.000283,499071.000000,3199094.319597,24990.943196,99858.000000,0.000852,4,1
4,12.000000,5.909588,0.012900,0.001467,493550.000000,3195306.713742,24980.763255,99294.000000,0.001277,2,1
8,16.000000,7.808919,0.013156,0.001486,493422.000000,3195244.242391,24980.607077,99286.000000,0.003406,2,1
3,5.000000,4.548926,0.013186,0.001490,493407.000000,3195230.595612,24980.538843,99283.000000,0.000399,2,1
1,5.000000,4.626716,0.001868,0.000284,499066.000000,3199089.692880,24990.896929,99857.000000,0.000133,4,1
16,8.000000,7.995698,0.013442,0.001530,493279.000000,3195102.664443,24979.899187,99267.000000,0.003406,2,1
2,5.000000,5.111099,0.001888,0.000288,499056.000000,3199079.470683,24990.794707,99855.000000,0.000266,4,1
4,11.000000,5.459138,0.013530,0.001537,493235.000000,3195080.827891,24979.844596,99263.000000,0.001171,2,1
1,5.000000,4.566410,0.001898,0.000289,499051.000000,3199074.904272,24990.749043,99854.000000,0.000133,4,1
1,8.000000,4.065202,0.013546,0.001539,493227.000000,3195076.762689,24979.834433,99262.000000,0.000213,2,1
2,9.000000,4.519162,0.013582,0.001541,493209.000000,3195067.724365,24979.811837,99260.000000,0.000479,2,1
9,6.000000,6.051730,0.013690,0.001558,493155.000000,3195013.258799,24979.539509,99251.000000,0.001437,2,1
3,6.000000,6.450559,0.001934,0.000295,499033.000000,3199055.552594,24990.555526,99851.000000,0.000479,4,1
6,5.000000,5.340891,0.013750,0.001568,493125.000000,3194981.213453,24979.379282,99245.000000,0.000798,2,1
3,7.000000,6.542847,0.001976,0.000301,499012.000000,3199035.924054,24990.359241,99848.000000,0.000559,4,1
16,8.000000,7.995698,0.014006,0.001608,492997.000000,3194853.282284,24978.739627,99229.000000,0.003406,2,1
11,7.000000,6.550209,0.014160,0.001631,492920.000000,3194781.229984,24978.379365,99218.000000,0.002049,2,1
4,8.000000,7.646589,0.002040,0.000311,498980.000000,3199005.337696,24990.053377,99844.000000,0.000852,4,1
1,5.000000,4.626716,0.002050,0.000312,498975.000000,3199000.710980,24990.007110,99843.000000,0.000133,4,1
6,14.000000,7.132397,0.014328,0.001644,492836.000000,3194738.435603,24978.272379,99212.000000,0.002235,2,1
6,5.000000,5.340891,0.014388,0.001654,492806.000000,3194706.390257,24978.112152,99206.000000,0.000798,2,1
2,5.000000,5.111099,0.002070,0.000315,498965.000000,3198990.488782,24989.904888,99841.000000,0.000266,4,1
4,12.000000,5.909588,0.014484,0.001662,492758.000000,3194682.751904,24978.053057,99202.000000,0.001277,2,1
8,16.000000,7.808919,0.014740,0.001681,492630.000000,3194620.280553,24977.896878,99194.000000,0.003406,2,1
1,5.000000,4.566410,0.002080,0.000317,498960.000000,3198985.922372,24989.859224,99840.000000,0.000133,4,1
3,5.000000,4.548926,0.014770,0.001685,492615.000000,3194606.633774,24977.828644,99191.000000,0.000399,2,1
3,6.000000,6.450559,0.002116,0.000323,498942.000000,3198966.570694,24989.665707,99837.000000,0.000479,4,1
11,7.000000,6.550209,0.014924,0.001708,492538.000000,3194534.581474,24977.468383,99180.000000,0.002049,2,1
4,11.000000,5.459138,0.015012,0.001715,492494.000000,3194512.744922,24977.413791,99176.000000,0.001171,2,1
3,7.000000,6.542847,0.002158,0.000329,498921.000000,3198946.942153,24989.469422,99834.000000,0.000559,4,1
1,8.000000,4.065202,0.015028,0.001716,492486.000000,3194508.679720,24977.403628,99175.000000,0.000213,2,1
2,9.000000,4.519162,0.015064,0.001719,492468.000000,3194499.641397,24977.381033,99173.000000,0.000479,2,1
