num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
1,3.000000,2.555549,0.003650,0.000544,498175.000000,3198258.711575,24994.031739,99639.000000,0.000080,2,1
2,7.000000,6.698595,0.003678,0.000548,498161.000000,3198245.314384,24994.013908,99637.000000,0.000373,2,1
1,4.000000,4.188707,0.003686,0.000550,498157.000000,3198241.125677,24994.007084,99636.000000,0.000106,2,1
2,8.000000,7.713378,0.003718,0.000554,498141.000000,3198225.698921,24993.987562,99634.000000,0.000426,2,1
2,7.000000,6.698595,0.003746,0.000559,498127.000000,3198212.301730,24993.969731,99632.000000,0.000373,2,1
2,4.000000,3.823295,0.003762,0.000561,498119.000000,3198204.655141,24993.893265,99630.000000,0.000213,2,1
2,3.000000,2.670446,0.003774,0.000563,498113.000000,3198199.314250,24993.866560,99628.000000,0.000160,2,1
1,3.000000,2.555549,0.003780,0.000564,498110.000000,3198196.758700,24993.841005,99627.000000,0.000080,2,1
2,3.000000,2.670446,0.003792,0.000565,498104.000000,3198191.417809,24993.814300,99625.000000,0.000160,2,1
2,4.000000,3.823295,0.003808,0.000568,498096.000000,3198183.771220,24993.737835,99623.000000,0.000213,2,1
