num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
4,8.000000,7.646589,0.007554,0.000629,496223.000000,3197987.309621,24988.898768,0.000000,0.000852,1,1
4,17.000000,5.459138,0.007690,0.000636,496155.000000,3197965.473070,24988.844177,0.000000,0.001810,1,1
1,5.000000,4.566410,0.007700,0.000637,496150.000000,3197960.906659,24988.798513,0.000000,0.000133,1,1
1,5.000000,4.626716,0.007710,0.000639,496145.000000,3197956.279943,24988.752246,0.000000,0.000133,1,1
3,6.000000,6.450559,0.007746,0.000645,496127.000000,3197936.928265,24988.558729,0.000000,0.000479,1,1
3,6.000000,6.106980,0.007782,0.000650,496109.000000,3197918.607325,24988.375519,0.000000,0.000479,1,1
6,27.000000,7.132397,0.008106,0.000664,495947.000000,3197875.812944,24988.268533,0.000000,0.004311,1,1
4,8.000000,7.646589,0.008170,0.000673,495915.000000,3197845.226586,24987.962670,0.000000,0.000852,1,1
8,31.000000,7.808919,0.008666,0.000693,495667.000000,3197782.755235,24987.806492,0.000000,0.006600,1,1
1,8.000000,4.065202,0.008682,0.000694,495659.000000,3197778.690033,24987.796328,0.000000,0.000213,1,1
3,6.000000,5.646779,0.008718,0.000699,495641.000000,3197761.749696,24987.728095,0.000000,0.000479,1,1
2,11.000000,4.519162,0.008762,0.000702,495619.000000,3197752.711372,24987.705499,0.000000,0.000585,1,1
16,16.000000,15.987094,0.009274,0.000782,495363.000000,3197496.917865,24987.065843,0.000000,0.006813,1,1
4,20.000000,5.974332,0.009434,0.000790,495283.000000,3197473.020537,24987.006100,0.000000,0.002129,1,1
3,6.000000,6.106980,0.009470,0.000795,495265.000000,3197454.699597,24986.822890,0.000000,0.000479,1,1
6,27.000000,7.132397,0.009794,0.000809,495103.000000,3197411.905216,24986.715904,0.000000,0.004311,1,1
4,8.000000,7.646589,0.009858,0.000818,495071.000000,3197381.318858,24986.410041,0.000000,0.000852,1,1
8,31.000000,7.808919,0.010354,0.000838,494823.000000,3197318.847507,24986.253862,0.000000,0.006600,1,1
1,8.000000,4.065202,0.010370,0.000839,494815.000000,3197314.782305,24986.243699,0.000000,0.000213,1,1
3,6.000000,5.646779,0.010406,0.000844,494797.000000,3197297.841968,24986.175465,0.000000,0.000479,1,1
16,16.000000,15.987094,0.010918,0.000924,494541.000000,3197042.048460,24985.535810,0.000000,0.006813,1,1
4,20.000000,5.974332,0.011078,0.000932,494461.000000,3197018.151133,24985.476066,0.000000,0.002129,1,1
